Issue Type,Patch Info,Key,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,,PDFBOX-2004,PDF2Image hangs/loops forever processing PDF,Andreas Lehmkühler,Ed Sawdon,Major,Closed,Duplicate,3/27/2014 16:55,4/17/2014 8:10,
Bug,,PDFBOX-2005,JDK 1.8 build fails in TestTTFParser,Unassigned,Tilman Hausherr,Major,Closed,Fixed,3/27/2014 21:02,3/17/2016 19:07,
Bug,,PDFBOX-2006,Glyphs rendered at the same spot,Unassigned,Tilman Hausherr,Major,Closed,Duplicate,3/28/2014 19:17,4/20/2014 21:56,
Bug,,PDFBOX-2007,Performance regression since PDFRenderer,Unassigned,François Bernier,Major,Closed,Fixed,4/2/2014 1:33,3/17/2016 19:06,
Bug,,PDFBOX-2008,Off-by-one error in BaseParser.readGenerationNumber(),Unassigned,Christian S.,Major,Closed,Fixed,4/2/2014 16:07,5/2/2014 6:12,
Bug,,PDFBOX-2009,PDFStreamEngine.processEncodedText incorrectly handling UTF-16 text with BOM FEFF,Unassigned,Philip Helger,Major,Closed,Not A Problem,4/2/2014 17:32,6/17/2014 19:44,
Wish,,PDFBOX-2010,"Please make ""protected PDFont getDescendantFont()"" public as it is in 2.0.0",Tilman Hausherr,Philip Helger,Major,Closed,Fixed,4/2/2014 17:56,5/2/2014 6:12,
Wish,,PDFBOX-2011,"Please extend base class ""Encoding"" with 2 methods to access global name2char and char2name maps",Unassigned,Philip Helger,Major,Closed,Won't Fix,4/2/2014 17:59,10/14/2014 7:15,
Wish,,PDFBOX-2012,Extend CMAPEncodingEntry API,Unassigned,Philip Helger,Major,Closed,Won't Fix,4/2/2014 18:19,10/14/2014 7:16,
Wish,,PDFBOX-2013,Please extend PDTrueTypeFont API,Unassigned,Philip Helger,Major,Closed,Won't Fix,4/2/2014 18:23,10/14/2014 8:30,
Bug,,PDFBOX-2014,PDAnnotationLink,Unassigned,WALID CHARFI,Major,Closed,Invalid,4/4/2014 13:03,11/6/2014 6:03,
Bug,,PDFBOX-2015,Hybrid reference pdf still contain XRefStm info in the trailer dictionary afterPDDocument#save,Andreas Lehmkühler,Tim Costermans,Major,Closed,Fixed,4/6/2014 7:17,12/13/2014 14:15,
Bug,,PDFBOX-2016,Stream parsing still incorrect if length value is wrong,Tilman Hausherr,Andrew Olsen,Major,Closed,Fixed,4/7/2014 9:56,8/28/2014 22:22,
Bug,,PDFBOX-2017,[PATCH] Configure pdfbox for missing font file,Unassigned,simon steiner,Major,Closed,Won't Fix,4/7/2014 11:26,7/3/2014 1:18,
Bug,,PDFBOX-2018,Dashed line with incorrect line cap,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,4/7/2014 15:17,5/2/2014 6:12,
Bug,,PDFBOX-2019,Annotations produced by Annotation.java example are not rendered correctly,Unassigned,Stan Taylor,Major,Open,Unresolved,4/7/2014 18:53,3/25/2017 18:09,
Bug,,PDFBOX-2020,PDF/A Validation raises NullPointerException for PDFs without ImageColorSpace,Tilman Hausherr,Ulrich Wohlfeil,Major,Closed,Fixed,4/8/2014 19:22,9/19/2014 14:40,
Bug,,PDFBOX-2021,PDFPrinter problem with landscape and rotated pages,John Hewson,John Hewson,Major,Closed,Fixed,4/8/2014 22:59,3/17/2016 19:07,
Bug,,PDFBOX-2022,silentPrint(no args) doesn't use the printerJob field,Unassigned,John Hewson,Major,Closed,Fixed,4/9/2014 17:06,3/17/2016 19:07,
Bug,,PDFBOX-2023,Text extraction gets zero font height for type3 fonts,Unassigned,Tilman Hausherr,Major,Closed,Fixed,4/11/2014 5:07,3/17/2016 19:06,
Bug,,PDFBOX-2024,/Rotate 180 PDF is not displayed correctly in PDFReader app,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,4/11/2014 16:33,5/2/2014 6:12,
Bug,,PDFBOX-2025,Some fonts do not print,John Hewson,John Hewson,Major,Closed,Fixed,4/12/2014 0:23,3/17/2016 19:38,
Bug,,PDFBOX-2026,cannot load jpg into new pdf,Tilman Hausherr,shaun neal,Major,Closed,Fixed,4/13/2014 18:08,5/2/2014 6:12,
Bug,,PDFBOX-2027,PDF Page completely white/empty,Unassigned,Stefan Helfert,Major,Closed,Fixed,4/14/2014 11:24,4/14/2014 12:35,
Bug,,PDFBOX-2028,Convert Page to Image,Andreas Lehmkühler,Stefan Helfert,Major,Closed,Invalid,4/15/2014 12:20,4/15/2014 15:28,
Bug,,PDFBOX-2029,"PDDocument.load(Inputstream) throws IOException, when the inputstream is from a word document",Unassigned,Teja,Major,Closed,Invalid,4/15/2014 18:44,4/15/2014 20:50,
Bug,,PDFBOX-2030,Using new PDPixelMap() results in black image in PDF,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/15/2014 20:52,5/4/2014 16:05,
Bug,,PDFBOX-2031,GrayScale images become inverted,Tilman Hausherr,Elija B,Major,Closed,Duplicate,4/16/2014 3:21,4/16/2014 15:18,
Bug,,PDFBOX-2032,[PATCH] TTF Type12 IOException: Invalid Characters codes,Tilman Hausherr,simon steiner,Major,Closed,Fixed,4/16/2014 15:17,5/2/2014 6:12,
Bug,,PDFBOX-2033,Narrow long pdf is printed blank,Unassigned,Tilman Hausherr,Major,Closed,Not A Problem,4/18/2014 7:04,5/3/2014 18:24,
Improvement,,PDFBOX-2034,TestFilters is non-deterministic,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,4/18/2014 14:23,6/22/2014 14:34,
Bug,,PDFBOX-2035,Ignore badly formatted toUnicode CMaps,Andreas Lehmkühler,Cheng Leong,Major,Closed,Fixed,4/19/2014 10:41,5/2/2014 6:12,
Bug,,PDFBOX-2036,Add test with LZW fail sequence,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,4/22/2014 16:18,5/2/2014 6:12,
Bug,,PDFBOX-2037,Glyph in type1CFont not rendered,Unassigned,Tilman Hausherr,Major,Closed,Fixed,4/22/2014 20:57,3/17/2016 19:08,
Bug,,PDFBOX-2038,Method VisualSignatureParser#parse does not close COSDocument,Unassigned,Andrei Solntsev,Minor,Closed,Fixed,4/22/2014 21:21,3/17/2016 19:07,
Improvement,,PDFBOX-2039,Class PDDocument should implement java.io.Closeable,Tilman Hausherr,Andrei Solntsev,Minor,Closed,Fixed,4/22/2014 21:36,5/2/2014 6:12,
Bug,,PDFBOX-2040,Method PDDocument#save does not sign the document,Andreas Lehmkühler,Andrei Solntsev,Major,Closed,Invalid,4/22/2014 21:39,6/2/2014 10:32,
Bug,,PDFBOX-2041,Convert PDF to Image (Strange Color),Unassigned,ahfei,Major,Closed,Cannot Reproduce,4/23/2014 8:49,4/25/2014 18:35,
Bug,,PDFBOX-2042,ColorSpace with empty Range array,Tilman Hausherr,Juraj Lonc,Major,Closed,Fixed,4/23/2014 12:50,5/2/2014 6:12,
Bug,,PDFBOX-2043,While Reading a PDF which contains Image the Content of the PDF is misaligned in the resulting text.,Andreas Lehmkühler,Venkatesan,Major,Closed,Not A Problem,4/24/2014 9:05,4/29/2014 10:57,
Bug,,PDFBOX-2044,TrueType glyphs not displayed in rendering,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/24/2014 18:47,3/17/2016 19:07,
Bug,,PDFBOX-2045,Merging PDFs with a Form has no effect,Maruan Sahyoun,Gerhard Temper,Major,Closed,Fixed,4/25/2014 11:59,3/17/2016 19:08,
Bug,,PDFBOX-2046,[PATCH] Can't read the embedded Type1 font,Tilman Hausherr,simon steiner,Major,Closed,Fixed,4/25/2014 13:52,3/17/2016 19:08,
Bug,,PDFBOX-2047,read operations alter PDLab object,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/26/2014 6:26,6/22/2014 14:34,
Bug,,PDFBOX-2048,TextExtraction only working after uncompressing with pdftk,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,4/28/2014 21:11,3/17/2016 19:38,
Bug,,PDFBOX-2049,load PDF file throws WrappedIOException in v1.8.4 but not in v0.7.3,Andreas Lehmkühler,Venkatesan,Major,Closed,Won't Fix,4/29/2014 10:30,5/27/2014 10:31,
Bug,,PDFBOX-2050,Add predictor to LZW filter,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,5/1/2014 12:55,6/22/2014 14:34,
Improvement,,PDFBOX-2051,PDFPrinter does not use getPageable(),Tilman Hausherr,Cornelis Hoeflake,Major,Closed,Fixed,5/2/2014 7:16,3/17/2016 19:07,
Improvement,,PDFBOX-2052,PDFCloneUtility does not handle COSStreamArray,Tilman Hausherr,Cornelis Hoeflake,Major,Closed,Fixed,5/2/2014 7:19,8/16/2014 6:01,
Bug,,PDFBOX-2053,Issue with PDFBox position reading,Unassigned,Orbel Mkrtchyan,Major,Closed,Duplicate,5/2/2014 9:37,5/14/2014 20:42,
Bug,,PDFBOX-2054,Remove System.out.println(),Tilman Hausherr,Hong-Thai Nguyen,Minor,Closed,Fixed,5/2/2014 12:12,6/22/2014 14:34,
Bug,,PDFBOX-2055,IOException when converting PDF to image,Unassigned,Hong-Thai Nguyen,Critical,Closed,Won't Fix,5/2/2014 12:30,5/2/2014 16:14,
Bug,,PDFBOX-2056,incomplete build tests,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/3/2014 5:36,6/22/2014 14:34,
Bug,,PDFBOX-2057,Importing BufferedImage into PDPixelMap is broken in 1.8.5,Tilman Hausherr,Michaël Michaud,Major,Closed,Fixed,5/4/2014 14:34,6/22/2014 14:34,
Bug,,PDFBOX-2058,The text of pdfs using Type1C can't be extracted correct,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,5/4/2014 16:50,7/28/2014 18:43,
Bug,,PDFBOX-2059,Characters are not positioned properly (due to wrong width&height of chars),Andreas Lehmkühler,Juraj Lonc,Major,Closed,Duplicate,5/5/2014 10:14,5/6/2014 9:48,
Bug,,PDFBOX-2060,PDDocument.silentPrint using default Font,Unassigned,Julian Ivancsuk,Major,Closed,Duplicate,5/6/2014 12:25,5/7/2014 12:13,
Bug,,PDFBOX-2061,java.util.EmptyStackException in PDFTextStripper setFonts,Unassigned,Alberto Sampayo,Major,Closed,Invalid,5/6/2014 13:01,5/7/2014 15:15,
Bug,,PDFBOX-2062,Setting a PDFFormField's value with a specific font size causes the font size to change on click,Maruan Sahyoun,Akshay Rawat,Major,Closed,Fixed,5/6/2014 20:04,3/17/2016 19:08,
Bug,,PDFBOX-2063,Incomplete EOF detection in ASCIIHexFilter,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/6/2014 20:31,6/22/2014 14:34,
Bug,,PDFBOX-2064,java.lang.ArrayIndexOutOfBoundsException in CompositeImage.createMaskedImage,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/6/2014 21:16,6/22/2014 14:34,
Bug,,PDFBOX-2065,Missing getCOSObject() in PDCalRGB,Andreas Lehmkühler,Juraj Lonc,Major,Closed,Fixed,5/7/2014 13:34,3/17/2016 19:06,
Improvement,,PDFBOX-2066,RubberStampWithImage should support more image types,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,5/7/2014 15:23,6/22/2014 14:34,
Bug,,PDFBOX-2067,Error creating JPEG image with SMask,Tilman Hausherr,Juraj Lonc,Major,Closed,Fixed,5/7/2014 21:47,3/17/2016 19:08,
Improvement,,PDFBOX-2068,"Add filter parameter to PDImageXObject(document, filteredStream) constructor",Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,5/9/2014 16:02,3/17/2016 19:07,
Bug,,PDFBOX-2069,PDF's with Tc before Tm are getting incorrect spacing in PDFTextArea,Unassigned,Joel Hirsh,Major,Open,Unresolved,5/10/2014 0:15,2/26/2017 22:06,
Bug,,PDFBOX-2070,Filter.decode() modifies PDF if there is a filter array,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/10/2014 11:40,3/17/2016 19:07,
Improvement,,PDFBOX-2071,Insert inline image in page content stream,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,5/11/2014 13:06,3/17/2016 19:06,
Bug,,PDFBOX-2072,Wrong calculation of space char width in PDFStreamEngine,Andreas Lehmkühler,Juraj Lonc,Major,Closed,Fixed,5/12/2014 10:22,10/19/2015 16:25,
Bug,,PDFBOX-2073,PDF files with unusual Japanese font can not be rewrite correctly,Tilman Hausherr,May Yu,Critical,Closed,Fixed,5/12/2014 11:34,6/22/2014 14:34,
Bug,,PDFBOX-2074,4-bytes CMap entry causes exception,Andreas Lehmkühler,Juraj Lonc,Major,Closed,Fixed,5/12/2014 17:46,9/1/2015 18:08,
Bug,,PDFBOX-2075,Texts are not properly positioned/sized,Unassigned,Juraj Lonc,Major,Closed,Not A Problem,5/12/2014 21:48,5/12/2014 23:11,
Bug,,PDFBOX-2076,Arabic not well converted on PDF document,Andreas Lehmkühler,Hong-Thai Nguyen,Major,Closed,Won't Fix,5/13/2014 9:12,5/13/2014 16:18,
Bug,,PDFBOX-2077,Empty (invalid) DecodeParms is added to image,Unassigned,Juraj Lonc,Major,Closed,Duplicate,5/13/2014 10:11,5/13/2014 16:23,
Bug,,PDFBOX-2078,DPI always 96,Tilman Hausherr,proba,Major,Closed,Fixed,5/14/2014 7:15,5/16/2014 18:27,
Bug,,PDFBOX-2079,Extra new line characters extracted in 1.8.5 for embedded files leading to ZipFile exception in Java 1.6,Tilman Hausherr,Tim Allison,Minor,Closed,Fixed,5/15/2014 13:43,8/28/2014 22:25,
Bug,,PDFBOX-2080,Barcode getting color inverted in pdf to image conversion,Tilman Hausherr,proba,Major,Closed,Fixed,5/16/2014 7:43,10/17/2014 6:38,
Bug,,PDFBOX-2081,Lines that exceeds clipping area are not drawn,Unassigned,Juraj Lonc,Major,Closed,Not A Problem,5/16/2014 9:27,10/10/2014 23:55,
Bug,,PDFBOX-2082,signing corrupts PDF when signature exactly fits allocated space,Andreas Lehmkühler,Št?pán Schejbal,Critical,Closed,Fixed,5/16/2014 15:48,6/22/2014 14:34,
Bug,,PDFBOX-2083,"Some characters overlap other characters, font changed",Unassigned,Webrtc Go,Major,Closed,Duplicate,5/19/2014 8:04,5/19/2014 15:48,
Improvement,,PDFBOX-2084,Make TestImageIOUtils optional in 1.8 for Fedora packaging,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,5/19/2014 16:15,6/22/2014 14:34,
Bug,,PDFBOX-2085,Monospace font is missing when rendering document,Unassigned,Petro Semeniuk,Major,Closed,Duplicate,5/20/2014 1:51,5/28/2014 6:15,
Bug,,PDFBOX-2086,"Problem with creating image for pdf created from Word, CutePDF",Unassigned,Divya George,Minor,Closed,Invalid,5/20/2014 16:47,5/20/2014 19:39,
Bug,,PDFBOX-2087,"Using the LayerUtil on Documents which contains empty pages, results in an NullPointer exception.",Unassigned,Stefan Schubert,Minor,Open,Unresolved,5/21/2014 19:25,5/21/2014 19:25,
Improvement,,PDFBOX-2088,Support Bouncycastle 1.50,Andreas Lehmkühler,Orion Poplawski,Major,Closed,Fixed,5/21/2014 21:41,3/17/2016 19:07,
Bug,,PDFBOX-2089,Negative width of character,Unassigned,Juraj Lonc,Major,Closed,Later,5/22/2014 7:12,5/22/2014 16:29,
Bug,,PDFBOX-2090,Glyph not found:3,Tilman Hausherr,Juraj Lonc,Minor,Closed,Not A Problem,5/22/2014 13:50,5/22/2014 18:55,
Bug,,PDFBOX-2091,Some characters are not rendered (font with symbol encoding),Andreas Lehmkühler,Juraj Lonc,Major,Closed,Fixed,5/22/2014 14:58,3/17/2016 19:07,
Improvement,,PDFBOX-2092,Very slow rendering of scanned document,Unassigned,Juraj Lonc,Major,Open,Unresolved,5/23/2014 11:14,2/3/2015 18:50,
Bug,,PDFBOX-2093,"""bullet"" character is not rendered",Andreas Lehmkühler,Juraj Lonc,Major,Closed,Duplicate,5/23/2014 12:40,5/24/2014 12:54,
Improvement,,PDFBOX-2094,Add PrintRequestAttributeSet parameter to silentPrint(),John Hewson,senthuran,Minor,Closed,Fixed,5/26/2014 10:04,3/17/2016 19:06,
Bug,,PDFBOX-2095,Useless memory allocation in GlyfDescript,Tilman Hausherr,Petr Slaby,Trivial,Closed,Fixed,5/26/2014 12:36,6/22/2014 14:34,
Bug,,PDFBOX-2096,ICC profile ignored if number of components is 1,Tilman Hausherr,Dominic Tubach,Major,Closed,Fixed,5/26/2014 15:14,6/22/2014 14:34,
Improvement,,PDFBOX-2097,Remove pdfbox-war subproject,Andreas Lehmkühler,Andreas Lehmkühler,Critical,Closed,Fixed,5/27/2014 9:59,3/17/2016 19:08,
Bug,,PDFBOX-2098,Gouraud shading doesn't appear,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/27/2014 11:39,3/17/2016 19:08,
Improvement,,PDFBOX-2099,Improve handling and writing of header and trailer versions,Andreas Lehmkühler,Tilman Hausherr,Minor,Closed,Fixed,5/27/2014 13:58,3/17/2016 19:08,
Bug,,PDFBOX-2100,Gouraud shading doesn't work with function,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,5/28/2014 10:32,6/22/2014 14:34,
Bug,,PDFBOX-2101,Surprising memory consumption when extracting images,Andreas Lehmkühler,Tim Allison,Minor,Closed,Fixed,5/28/2014 16:07,9/7/2014 8:19,
Bug,,PDFBOX-2102,Characters swallowed on COSString.getString(),Jeremias Maerki,Jeremias Maerki,Major,Closed,Fixed,5/29/2014 10:12,6/22/2014 14:34,
Bug,,PDFBOX-2103,JPXFilter fails to decode some Jpeg2000 images,Andreas Lehmkühler,Petr Slaby,Major,Closed,Fixed,5/30/2014 9:08,3/17/2016 19:06,
Improvement,,PDFBOX-2104,Implement transparency groups,John Hewson,Petr Slaby,Major,Closed,Fixed,5/30/2014 9:54,3/17/2016 19:07,
Improvement,,PDFBOX-2105,"Support for multipage TIFFs in CCITTFactory, makes PDFBox capable of doing tiff2pdf",Tilman Hausherr,Antti Lankila,Minor,Closed,Fixed,5/31/2014 7:54,6/22/2014 14:34,
Bug,,PDFBOX-2106,getSuffix() returns null for RLE encoding,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,6/1/2014 12:29,3/17/2016 19:07,
Improvement,,PDFBOX-2107,Make PDFBox XMP library agnostic,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,6/1/2014 18:07,3/17/2016 19:07,
Bug,,PDFBOX-2108,Type0 CFF Font with identity encoding rendered incorrectly,Unassigned,Petr Slaby,Major,Closed,Fixed,6/3/2014 9:44,10/10/2014 23:49,
Bug,,PDFBOX-2109,CFFParser uses String constructor without encoding,Tilman Hausherr,Petr Slaby,Trivial,Closed,Fixed,6/3/2014 10:06,6/22/2014 14:34,
Bug,,PDFBOX-2110,Font not found: CourierNew,Andreas Lehmkühler,Juraj Lonc,Major,Closed,Fixed,6/3/2014 13:11,6/22/2014 14:34,
Bug,,PDFBOX-2111,Cast error in Gouraud shadings,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/3/2014 15:14,6/22/2014 14:34,
Bug,,PDFBOX-2112,Cannot read JBIG2 image: jbig2-imageio is not installed,Tilman Hausherr,David KELLER,Major,Closed,Not A Problem,6/4/2014 7:46,6/4/2014 19:24,
Improvement,,PDFBOX-2113,Update documentation to reflect the requirement for JBIG2 decoders,Maruan Sahyoun,Maruan Sahyoun,Minor,Closed,Fixed,6/4/2014 13:30,3/17/2016 19:06,
Bug,,PDFBOX-2114,ObjStm is being processed to late,Tilman Hausherr,Dave Smith,Major,Closed,Fixed,6/4/2014 20:04,6/22/2014 14:34,
Bug,,PDFBOX-2115,Use unfiltered stream in gouraud shadings,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/4/2014 21:57,6/22/2014 14:34,
Task,,PDFBOX-2116,Compare tow pdf file and hilight the mismatch value in generated pdf file,Unassigned,Amit Vishwakarma,Major,Closed,Won't Fix,6/5/2014 8:33,6/12/2014 6:46,
Sub-task,,PDFBOX-2117,PDFBOX-1915 AxialShadingContext is slow,Shaola Ren,Petr Slaby,Major,Closed,Fixed,6/5/2014 8:36,3/17/2016 19:07,
Improvement,,PDFBOX-2118,Remove ICU4J dependency,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,6/5/2014 17:02,3/17/2016 19:08,
Bug,,PDFBOX-2119,Possible printing bug for V2.00,Unassigned,You Liang,Major,Closed,Not A Problem,6/6/2014 8:29,5/8/2015 22:19,
Bug,,PDFBOX-2120,Regression: Type 1 font corrupted,Tilman Hausherr,simon steiner,Major,Closed,Fixed,6/6/2014 12:27,6/22/2014 14:34,
Bug,,PDFBOX-2121,NullPointerException when calling org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setFont(),Unassigned,Michel Pawlak,Critical,Closed,Cannot Reproduce,6/6/2014 15:21,11/6/2014 5:48,
Bug,,PDFBOX-2122,FontBox's TTFDataStream doesn't set timezone in readInternationalDate,Tilman Hausherr,Tim Allison,Trivial,Closed,Fixed,6/6/2014 17:13,6/22/2014 14:34,
Improvement,,PDFBOX-2123,Optimize reading of 1-bit depth images in SampleImageReader,Tilman Hausherr,Petr Slaby,Major,Closed,Fixed,6/6/2014 22:00,3/17/2016 19:06,
New Feature,,PDFBOX-2124,barcore scanner using pdfbox and zxing,Unassigned,David KELLER,Minor,Open,Unresolved,6/8/2014 13:14,3/25/2017 18:09,
Bug,,PDFBOX-2125,Solr throws exception error,Unassigned,Zack Honig,Major,Closed,Cannot Reproduce,6/9/2014 16:20,10/10/2014 23:46,
Improvement,,PDFBOX-2126,Optimize clipping,Unassigned,Petr Slaby,Major,Closed,Fixed,6/10/2014 7:34,3/17/2016 19:08,
Improvement,,PDFBOX-2127,Optimize calls of getPixel in SampledImageReader and PDImageXObject,Andreas Lehmkühler,Petr Slaby,Major,Closed,Fixed,6/10/2014 9:53,3/17/2016 19:08,
Bug,,PDFBOX-2128,CMYK images are not supported correctly,Unassigned,Ludovic Davoine,Major,Closed,Fixed,6/10/2014 12:03,3/17/2016 19:08,
Improvement,,PDFBOX-2129,Add PDFBox version to the title,Andreas Lehmkühler,Andreas Lehmkühler,Trivial,Closed,Fixed,6/10/2014 17:21,6/22/2014 14:34,
Bug,,PDFBOX-2130,PDAnnotationLinks are empty after saving as in Acrobat,Unassigned,Andreas Weiss,Major,Open,Unresolved,6/11/2014 7:51,10/10/2014 19:15,
Improvement,,PDFBOX-2131,Avoid constructing debug messages if debug log is off,Tilman Hausherr,Petr Slaby,Trivial,Closed,Fixed,6/11/2014 11:52,3/17/2016 19:07,
Improvement,,PDFBOX-2132,Provide a pluggable exception handler to PDFStreamEngine,Unassigned,Petr Slaby,Major,Closed,Fixed,6/11/2014 12:38,3/17/2016 19:07,
Bug,,PDFBOX-2133,Parsing of a Type1 font fails with a NumberFormatException,John Hewson,Petr Slaby,Minor,Closed,Fixed,6/11/2014 13:28,3/17/2016 19:08,
Bug,,PDFBOX-2134,Parsing of a Type1 font fails with a NPE,Unassigned,Petr Slaby,Minor,Closed,Fixed,6/11/2014 13:56,3/17/2016 19:07,
Bug,,PDFBOX-2135,Parsing of a Type1 font fails with a ClassCastException,John Hewson,Petr Slaby,Minor,Closed,Fixed,6/11/2014 14:25,3/17/2016 19:26,
Improvement,,PDFBOX-2136,Use the Type1Parser to extract the encoding,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,6/11/2014 17:24,3/17/2016 19:07,
Bug,,PDFBOX-2137,Rendering of Type3 string fails with NPE,Andreas Lehmkühler,Petr Slaby,Major,Closed,Fixed,6/11/2014 20:43,3/17/2016 19:38,
Bug,,PDFBOX-2138,Corrupted words when using PDFTextStripper,Unassigned,Walter Kehl,Major,Open,Unresolved,6/12/2014 8:44,3/25/2017 18:09,
Bug,,PDFBOX-2139,German Umlaute (mutated vowel) are rendered incorrect,Unassigned,Julian Ivancsuk,Major,Closed,Duplicate,6/12/2014 12:30,6/13/2014 0:32,
Bug,,PDFBOX-2140,non embedded Type1 symbol glyph not rendered,John Hewson,Tilman Hausherr,Major,Closed,Fixed,6/13/2014 7:24,3/17/2016 19:07,
Bug,,PDFBOX-2141,Shading not applied to text,Unassigned,Petr Slaby,Minor,Closed,Fixed,6/13/2014 11:57,9/19/2014 14:40,
Bug,,PDFBOX-2142,some /ICCBased colorspaces not rendered correctly,Unassigned,Tilman Hausherr,Major,Open,Unresolved,6/14/2014 13:25,2/2/2015 18:32,
Bug,,PDFBOX-2143,Unable to add png file in to pdf,Unassigned,Suresh Dhanapal,Major,Closed,Cannot Reproduce,6/16/2014 12:56,6/22/2014 16:40,
Improvement,,PDFBOX-2144,Provide a pluggable font manager,John Hewson,Petr Slaby,Major,Closed,Fixed,6/16/2014 13:32,3/17/2016 19:06,
Improvement,,PDFBOX-2145,Clean up PDFStreamEngine and PDFTextStripper,John Hewson,John Hewson,Minor,Closed,Fixed,6/17/2014 5:08,3/17/2016 19:26,
Improvement,,PDFBOX-2146,remove unused imports / fix imports,Tilman Hausherr,Tilman Hausherr,Trivial,Closed,Fixed,6/18/2014 14:31,3/17/2016 19:08,
Bug,,PDFBOX-2147,"Clean up code with ""inspect and transform""",Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,6/18/2014 16:42,3/17/2016 19:07,
Improvement,,PDFBOX-2148,Handle the Fully Qualified Name of duplicate fields better,Maruan Sahyoun,Gilad Denneboom,Minor,Closed,Fixed,6/18/2014 20:30,3/17/2016 19:07,
Improvement,,PDFBOX-2149,Font Refactoring,John Hewson,John Hewson,Major,Closed,Fixed,6/18/2014 20:39,3/17/2016 19:07,
Improvement,,PDFBOX-2150,Add Travis CI configuration file,Unassigned,John Hewson,Minor,Closed,Fixed,6/19/2014 2:18,2/6/2015 0:22,
Improvement,,PDFBOX-2151,Replace log4j with commons logging,Tilman Hausherr,Tilman Hausherr,Minor,Closed,Fixed,6/19/2014 5:34,9/19/2014 14:40,
Improvement,,PDFBOX-2152,Unable to print the PDF with Acrobat shrink to fit print,John Hewson,senthuran,Minor,Closed,Won't Fix,6/19/2014 8:27,7/3/2014 2:07,
Bug,,PDFBOX-2153,Setting the correct clipping path for shading,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/20/2014 7:01,9/19/2014 14:40,
Bug,,PDFBOX-2154,NPE while rendering files with type3 fonts,Andreas Lehmkühler,Tilman Hausherr,Major,Closed,Fixed,6/20/2014 21:09,9/19/2014 14:40,
Bug,,PDFBOX-2155,Fix JavaDocs warnings,Maruan Sahyoun,Maruan Sahyoun,Trivial,Closed,Fixed,6/21/2014 9:24,3/17/2016 19:08,
Bug,,PDFBOX-2156,different shading patterns at different resolutions when ctm is null,Tilman Hausherr,Tilman Hausherr,Major,Closed,Fixed,6/21/2014 17:35,9/19/2014 14:40,
Improvement,,PDFBOX-2157,Remove AFMFormatter,Andreas Lehmkühler,Andreas Lehmkühler,Major,Closed,Fixed,6/22/2014 13:09,3/17/2016 19:07,
Bug,,PDFBOX-2158,"ExtractText missing most of text in this PDF file, due to font bounding box with minus infinity",Tilman Hausherr,Joel Hirsh,Major,Closed,Fixed,6/22/2014 20:39,3/17/2016 19:07,
Bug,,PDFBOX-2159,horizontal line above shaded text when printing on HP1320,Unassigned,Tilman Hausherr,Major,Closed,Unresolved,6/23/2014 18:22,6/28/2014 11:03,
Bug,,PDFBOX-2160,PDFTextStripper doesn't always write paragraph start,Tilman Hausherr,Tim Allison,Trivial,Closed,Fixed,6/23/2014 18:37,10/24/2014 15:32,
Bug,,PDFBOX-2161,A PDRadioButton with no children throws an NPE,Unassigned,Tim Allison,Minor,Closed,Fixed,6/23/2014 19:34,3/17/2016 19:26,
Bug,,PDFBOX-2162,annotation that highlights a text is not visible in image (converted from the pdf),Unassigned,Julien Savoyet,Major,Closed,Invalid,6/26/2014 15:53,10/11/2014 0:03,
